業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/12,火,平日,,晴,24.0,17.0,計,311839,250000,1.2474,1.0082,221680,1.4067,42,18,7424.7,0.84,35,1.2000,25,1.6800,0,,0.0000,0.2228,0,100198,0.3213,0.2824,0.3213,0.5051,4219,4434.8,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/01,金,平日,,晴,19.0,15.0,計,157805,180000,0.8767,0.8767,109180,1.4454,83,40,1901.3,2.18,94,0.8830,59,1.4068,0,197757,1.2532,1.2532,0,52501,0.3327,0.3327,1.5859,1.5859,2313,4093.5,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/02,土,土曜,,晴,23.0,13.0,計,335719,300000,1.1191,1.0282,186636,1.7988,154,68,2180.0,4.05,157,0.9809,106,1.4528,0,38778,0.1155,0.4793,0,70384,0.2097,0.2490,0.3252,0.7283,3035,6636.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/03,日,日祝,,雨,21.0,17.0,計,386989,300000,1.2900,1.1289,305797,1.2655,172,77,2249.9,4.53,157,1.0955,158,1.0886,0,,0.0000,0.2686,0,82308,0.2127,0.2330,0.2127,0.5017,3583,6480.4,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/04,月,日祝,,晴,21.0,16.0,計,394197,280000,1.4078,1.2026,378791,1.0407,184,82,2142.4,4.84,147,1.2517,184,1.0000,0,128034,0.3248,0.2860,0,80757,0.2049,0.2243,0.5297,0.5103,3506,6746.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/05,火,日祝,,晴,24.0,11.0,計,351192,280000,1.2543,1.2134,374323,0.9382,168,83,2090.4,4.42,147,1.1429,184,0.9130,0,34030,0.0969,0.2452,0,76272,0.2172,0.2228,0.3141,0.4679,3316,6354.5,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/06,水,日祝,,曇,20.0,14.0,計,274854,260000,1.0571,1.1880,278939,0.9854,125,66,2198.8,3.29,136,0.9191,139,0.8993,0,2160,0.0079,0.2108,0,66905,0.2434,0.2258,0.2513,0.4366,2937,5615.0,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/07,木,平日,,晴,27.0,16.0,計,126262,140000,0.9019,1.1650,107367,1.1760,68,38,1856.8,1.79,73,0.9315,52,1.3077,0,3753,0.0297,0.1996,0,44055,0.3489,0.2334,0.3786,0.4330,1975,3835.8,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/08,金,平日,,曇,23.0,17.0,計,163970,160000,1.0248,1.1532,132893,1.2339,73,40,2246.2,1.92,84,0.8690,69,1.0580,0,37345,0.2278,0.2017,0,49084,0.2993,0.2384,0.5271,0.4400,2172,4529.6,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/09,土,土曜,,晴,22.0,15.0,計,256546,280000,0.9162,1.1227,223535,1.1477,133,62,1928.9,3.50,147,0.9048,107,1.2430,0,21545,0.0840,0.1893,0,68100,0.2654,0.2412,0.3494,0.4305,2941,5233.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/10,日,日祝,,晴,24.0,13.0,計,301486,280000,1.0767,1.1175,321476,0.9378,154,67,1957.7,4.05,147,1.0476,152,1.0132,0,,0.0000,0.1686,0,68526,0.2273,0.2397,0.2273,0.4083,3006,6017.7,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/11,月,平日,,晴,25.0,15.0,計,150871,140000,1.0777,1.1153,99130,1.5220,78,42,1934.2,2.05,73,1.0685,56,1.3929,0,,0.0000,0.1598,0,42098,0.2790,0.2417,0.2790,0.4015,1861,4864.2,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/12,火,平日,,曇,26.0,18.0,計,125150,140000,0.8939,1.1040,82342,1.5199,69,41,1813.8,1.82,73,0.9452,41,1.6829,0,,0.0000,0.1532,0,43222,0.3454,0.2460,0.3454,0.3992,1968,3815.5,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/01,金,平日,,晴,19.0,15.0,計,303429,300000,1.0114,1.0114,226359,1.3405,114,54,2661.7,3.26,132,0.8636,111,1.0270,54200,198197,0.6532,0.6532,0,53536,0.1764,0.1764,0.8296,0.8296,2366,7694.7,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/02,土,土曜,,晴,23.0,13.0,計,375024,370000,1.0136,1.0126,192692,1.9462,149,62,2516.9,4.26,162,0.9198,87,1.7126,80500,111676,0.2978,0.4567,0,94484,0.2519,0.2182,0.5497,0.6749,3889,5785.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/03,日,日祝,,雨,21.0,17.0,計,500544,500000,1.0011,1.0077,392965,1.2738,207,90,2418.1,5.91,220,0.9409,175,1.1829,79040,,0.0000,0.2628,0,106946,0.2137,0.2163,0.2137,0.4791,4412,6807.0,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/04,月,日祝,,晴,21.0,16.0,計,427915,400000,1.0698,1.0235,384856,1.1119,172,80,2487.9,4.91,176,0.9773,179,0.9609,79040,118242,0.2763,0.2664,0,95769,0.2238,0.2183,0.5001,0.4847,3947,6504.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/05,火,日祝,,晴,24.0,11.0,計,308609,350000,0.8817,0.9977,363979,0.8479,146,61,2113.8,4.17,154,0.9481,163,0.8957,79040,17524,0.0568,0.2326,0,93527,0.3031,0.2319,0.3598,0.4646,3850,4809.5,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/06,水,日祝,,曇,20.0,14.0,計,193737,250000,0.7749,0.9720,282838,0.6850,78,39,2483.8,2.23,110,0.7091,132,0.5909,79040,8600,0.0444,0.2154,0,73532,0.3795,0.2455,0.4239,0.4608,3028,3838.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/07,木,平日,,晴,27.0,16.0,計,117656,200000,0.5883,0.9396,189625,0.6205,62,33,1897.7,1.77,88,0.7045,78,0.7949,54200,57697,0.4904,0.2299,0,56935,0.4839,0.2581,0.9743,0.4880,2292,3080.0,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/08,金,平日,,曇,23.0,17.0,計,170490,200000,0.8525,0.9328,232311,0.7339,75,37,2273.2,2.14,88,0.8523,102,0.7353,54200,41644,0.2443,0.2309,0,55738,0.3269,0.2630,0.5712,0.4939,2212,4624.5,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/09,土,土曜,,晴,22.0,15.0,計,318531,330000,0.9652,0.9365,302513,1.0530,150,70,2123.5,4.29,145,1.0345,151,0.9934,80500,32734,0.1028,0.2159,0,68523,0.2151,0.2574,0.3179,0.4732,2766,6909.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/10,日,日祝,,晴,24.0,13.0,計,220372,300000,0.7346,0.9176,344322,0.6400,100,44,2203.7,2.86,132,0.7576,141,0.7092,79040,,0.0000,0.1997,0,60429,0.2742,0.2586,0.2742,0.4583,2477,5338.0,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/11,月,平日,,晴,25.0,15.0,計,120759,200000,0.6038,0.8991,205773,0.5869,64,31,1886.9,1.83,88,0.7273,93,0.6882,54200,13828,0.1145,0.1963,0,52238,0.4326,0.2655,0.5471,0.4618,2280,3177.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/12,火,平日,,曇,26.0,18.0,計,168507,200000,0.8425,0.8960,136804,1.2317,68,30,2478.0,1.94,88,0.7727,64,1.0625,54200,,0.0000,0.1861,0,39521,0.2345,0.2639,0.2345,0.4499,1743,5800.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/01,金,平日,,晴,19.0,11.0,計,230055,300000,0.7669,0.7669,279980,0.8217,71,37,3240.2,1.27,98,0.7245,115,0.6174,0,175475,0.7628,0.7628,0,69811,0.3035,0.3035,1.0662,1.0662,2844,4853.5,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/02,土,土曜,,晴,27.0,13.0,計,283884,500000,0.5678,0.6424,351735,0.8071,118,58,2405.8,2.11,200,0.5900,139,0.8489,0,212634,0.7490,0.7552,0,125630,0.4425,0.3803,1.1916,1.1354,4843,3517.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/03,日,日祝,,曇,23.0,17.0,計,534413,500000,1.0688,0.8064,566833,0.9428,197,80,2712.8,3.52,209,0.9426,208,0.9471,0,4600,0.0086,0.3746,0,126188,0.2361,0.3068,0.2447,0.6814,4927,6508.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/04,月,日祝,,晴,28.0,20.0,計,500056,500000,1.0001,0.8602,507793,0.9848,190,83,2631.9,3.39,209,0.9091,203,0.9360,0,78280,0.1565,0.3042,0,133470,0.2669,0.2939,0.4235,0.5981,5343,5615.5,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/05,火,日祝,,晴,23.0,14.0,計,603497,500000,1.2070,0.9356,591260,1.0207,254,106,2376.0,4.54,209,1.2153,237,1.0717,0,34120,0.0565,0.2347,0,138959,0.2303,0.2761,0.2868,0.5108,5457,6635.5,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/06,水,日祝,,曇,21.0,16.0,計,279540,400000,0.6989,0.9005,292806,0.9547,102,49,2740.6,1.82,167,0.6108,131,0.7786,0,31586,0.1130,0.2207,0,102910,0.3681,0.2866,0.4811,0.5074,4161,4030.9,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/07,木,平日,,曇,24.0,17.0,計,256469,200000,1.2823,0.9269,145207,1.7662,86,47,2982.2,1.54,65,1.3231,48,1.7917,0,112550,0.4388,0.2415,0,86577,0.3376,0.2915,0.7764,0.5330,3360,4579.8,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/08,金,平日,,晴,25.0,19.0,計,284917,300000,0.9497,0.9290,290948,0.9793,103,50,2766.2,1.84,98,1.0510,101,1.0198,0,104878,0.3681,0.2537,0,83626,0.2935,0.2917,0.6616,0.5454,3353,5098.4,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/09,土,土曜,,晴,23.0,17.0,計,412323,460000,0.8964,0.9249,417514,0.9876,174,74,2369.7,3.11,184,0.9457,146,1.1918,0,34455,0.0836,0.2330,0,105212,0.2552,0.2872,0.3387,0.5202,4167,5937.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/10,日,日祝,,晴,23.0,15.0,計,341216,460000,0.7418,0.9045,344090,0.9916,137,69,2490.6,2.45,193,0.7098,139,0.9856,0,,0.0000,0.2116,0,92762,0.2719,0.2858,0.2719,0.4975,3582,5715.5,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/11,月,平日,,晴,25.0,17.0,計,279158,220000,1.2689,0.9229,274276,1.0178,83,41,3363.3,1.48,72,1.1528,84,0.9881,0,37418,0.1340,0.2062,0,76069,0.2725,0.2849,0.4065,0.4911,3054,5484.4,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/12,火,平日,,晴,25.0,17.0,計,294125,220000,1.3369,0.9429,276484,1.0638,107,53,2748.8,1.91,72,1.4861,121,0.8843,0,59501,0.2023,0.2059,0,79099,0.2689,0.2838,0.4712,0.4898,3261,5411.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/01,金,平日,,曇,20.0,11.0,計,239712,180000,1.3317,1.3317,299816,0.7995,98,47,2446.0,1.96,76,1.2895,105,0.9333,7560,289484,1.2076,1.2076,0,83004,0.3463,0.3463,1.5539,1.5539,3535,4068.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/02,土,土曜,,晴,26.0,15.0,計,489465,410000,1.1938,1.2359,263498,1.8576,198,84,2472.0,3.96,174,1.1379,107,1.8505,16199,141936,0.2900,0.5917,0,89883,0.1836,0.2371,0.4736,0.8288,3872,7584.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/03,日,日祝,,曇,23.0,17.0,計,512939,480000,1.0686,1.1609,571599,0.8974,225,85,2279.7,4.50,193,1.1658,208,1.0817,18900,,0.0000,0.3473,0,94295,0.1838,0.2151,0.1838,0.5624,4109,7490.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/04,月,日祝,,晴,27.0,19.0,計,471524,480000,0.9823,1.1056,545045,0.8651,189,76,2494.8,3.78,193,0.9793,234,0.8077,18900,123286,0.2615,0.3237,0,71976,0.1526,0.1979,0.4141,0.5216,3121,9064.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/05,火,日祝,,晴,22.0,14.0,計,547145,480000,1.1399,1.1137,592992,0.9227,240,96,2279.8,4.80,193,1.2435,225,1.0667,18900,1127,0.0021,0.2459,0,83788,0.1531,0.1871,0.1552,0.4329,3525,9313.1,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/06,水,日祝,,曇,21.0,16.0,計,376579,480000,0.7845,1.0507,527037,0.7145,165,73,2282.3,3.30,193,0.8549,197,0.8376,18900,31697,0.0842,0.2228,0,85140,0.2261,0.1926,0.3103,0.4154,3712,6086.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/07,木,平日,,曇,22.0,17.0,計,91962,180000,0.5109,1.0146,137368,0.6695,46,30,1999.2,0.92,76,0.6053,57,0.8070,7560,160669,1.7471,0.2741,0,57243,0.6225,0.2071,2.3696,0.4813,2447,2254.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/08,金,平日,,晴,24.0,20.0,計,156223,180000,0.8679,1.0054,203032,0.7695,60,34,2603.7,1.20,76,0.7895,69,0.8696,7560,92264,0.5906,0.2913,0,68483,0.4384,0.2197,1.0290,0.5109,2995,3129.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/09,土,土曜,,晴,23.0,17.0,計,422217,450000,0.9383,0.9963,426201,0.9907,184,82,2294.7,3.68,191,0.9634,181,1.0166,16199,23096,0.0547,0.2611,0,93459,0.2214,0.2199,0.2761,0.4809,3869,6547.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/10,日,日祝,,晴,23.0,16.0,計,438475,460000,0.9532,0.9911,554540,0.7907,192,80,2283.7,3.84,185,1.0378,218,0.8807,18900,6920,0.0158,0.2324,0,91573,0.2088,0.2186,0.2246,0.4509,3994,6587.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/11,月,平日,,晴,24.0,17.0,計,141241,180000,0.7847,0.9817,164444,0.8589,58,32,2435.2,1.16,76,0.7632,67,0.8657,7560,82581,0.5847,0.2452,0,60885,0.4311,0.2263,1.0158,0.4715,2577,3288.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/12,火,平日,,晴,24.0,17.0,計,177116,180000,0.9840,0.9818,123965,1.4288,72,39,2459.9,1.44,76,0.9474,67,1.0746,7560,,0.0000,0.2345,0,66586,0.3759,0.2328,0.3759,0.4673,2906,3656.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/01,金,平日,,晴,19.0,10.0,計,274264,150000,1.8284,1.8284,150117,1.8270,118,63,2324.3,2.68,75,1.5733,67,1.7612,0,145174,0.5293,0.5293,0,72460,0.2642,0.2642,0.7935,0.7935,3239,5080.5,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/02,土,土曜,,晴,27.0,11.0,計,300722,350000,0.8592,1.1500,198077,1.5182,138,68,2179.1,3.14,175,0.7886,91,1.5165,0,207247,0.6892,0.6129,0,96674,0.3215,0.2942,1.0106,0.9071,4243,4252.5,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/03,日,日祝,,曇,25.0,14.0,計,417179,350000,1.1919,1.1673,437703,0.9531,196,88,2128.5,4.45,175,1.1200,205,0.9561,0,,0.0000,0.3552,0,94750,0.2271,0.2660,0.2271,0.6212,4044,6189.6,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/04,月,日祝,,晴,27.0,18.0,計,329932,350000,0.9427,1.1017,457824,0.7207,150,68,2199.5,3.41,175,0.8571,206,0.7282,0,95547,0.2896,0.3388,0,99368,0.3012,0.2748,0.5908,0.6136,4297,4606.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/05,火,日祝,,晴,22.0,13.0,計,383238,350000,1.0950,1.1002,458887,0.8351,199,92,1925.8,4.52,175,1.1371,216,0.9213,0,46049,0.1202,0.2897,0,96700,0.2523,0.2697,0.3725,0.5594,4114,5589.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/06,水,日祝,,曇,20.0,12.0,計,288154,350000,0.8233,1.0492,364180,0.7912,140,65,2058.2,3.18,175,0.8000,162,0.8642,0,82916,0.2877,0.2894,0,95763,0.3323,0.2788,0.6201,0.5682,4209,4107.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/07,木,平日,,曇,25.0,15.0,計,122121,150000,0.8141,1.0320,98990,1.2337,59,36,2069.8,1.34,75,0.7867,50,1.1800,0,30237,0.2476,0.2870,0,67490,0.5526,0.2946,0.8002,0.5816,2910,2518.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/08,金,平日,,晴,25.0,17.0,計,141885,150000,0.9459,1.0261,148181,0.9575,66,43,2149.8,1.50,75,0.8800,67,0.9851,0,96950,0.6833,0.3119,0,74123,0.5224,0.3089,1.2057,0.6208,3204,2657.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/09,土,土曜,,晴,23.0,15.0,計,329119,350000,0.9403,1.0144,231446,1.4220,153,73,2151.1,3.48,175,0.8743,117,1.3077,0,25219,0.0766,0.2820,0,98937,0.3006,0.3078,0.3772,0.5898,4306,4586.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/10,日,日祝,,晴,24.0,11.0,計,247013,350000,0.7058,0.9771,370675,0.6664,125,65,1976.1,2.84,175,0.7143,173,0.7225,0,,0.0000,0.2574,0,90426,0.3661,0.3129,0.3661,0.5703,3970,3733.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/11,月,平日,,晴,24.0,13.0,計,104779,150000,0.6985,0.9634,97926,1.0700,52,33,2015.0,1.18,75,0.6933,55,0.9455,0,122513,1.1693,0.2899,0,58844,0.5616,0.3218,1.7309,0.6117,2627,2393.1,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/12,火,平日,,曇,24.0,16.0,計,67951,150000,0.4530,0.9395,76756,0.8853,36,26,1887.5,0.82,75,0.4800,39,0.9231,0,24412,0.3593,0.2915,0,59002,0.8683,0.3341,1.2276,0.6256,2573,1584.6,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/01,金,平日,,晴,19.0,15.0,計,287661,240000,1.1986,1.1986,242271,1.1874,162,70,1775.7,3.24,200,0.8100,126,1.2857,0,342242,1.1897,1.1897,0,74680,0.2596,0.2596,1.4494,1.4494,3290,5246.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/02,土,土曜,,晴,23.0,13.0,計,451800,510000,0.8859,0.9859,244838,1.8453,226,96,1999.1,4.52,300,0.7533,152,1.4868,0,76619,0.1696,0.5664,0,134590,0.2979,0.2830,0.4675,0.8494,5828,4651.3,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/03,日,日祝,,雨,22.0,17.0,計,619198,510000,1.2141,1.0783,658205,0.9407,299,120,2070.9,5.98,300,0.9967,325,0.9200,0,,0.0000,0.3083,0,119820,0.1935,0.2422,0.1935,0.5505,5199,7146.0,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/04,月,日祝,,晴,22.0,16.0,計,617707,510000,1.2112,1.1166,602357,1.0255,310,118,1992.6,6.20,300,1.0333,312,0.9936,0,33415,0.0541,0.2288,0,117694,0.1905,0.2261,0.2446,0.4549,5197,7131.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/05,火,日祝,,晴,23.0,11.0,計,500905,510000,0.9822,1.0865,646729,0.7745,289,108,1733.2,5.78,300,0.9633,343,0.8426,0,77615,0.1550,0.2139,0,113179,0.2259,0.2260,0.3809,0.4399,4941,6082.6,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/06,水,日祝,,曇,20.0,14.0,計,381182,150000,2.5412,1.1763,403878,0.9438,202,86,1887.0,4.04,100,2.0200,237,0.8523,0,23050,0.0605,0.1934,0,97993,0.2571,0.2302,0.3175,0.4236,4309,5307.7,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/07,木,平日,,晴,27.0,16.0,計,136729,180000,0.7596,1.1476,107137,1.2762,83,38,1647.3,1.66,110,0.7545,62,1.3387,0,166512,1.2178,0.2402,0,61127,0.4471,0.2401,1.6649,0.4803,2766,2965.9,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/08,金,平日,,曇,23.0,18.0,計,109251,180000,0.6070,1.1127,227841,0.4795,63,32,1734.1,1.26,110,0.5727,109,0.5780,0,10307,0.0943,0.2351,0,60611,0.5548,0.2512,0.6491,0.4862,2612,2509.6,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/09,土,土曜,,晴,22.0,15.0,計,299444,380000,0.7880,1.0738,365980,0.8182,159,77,1883.3,3.18,200,0.7950,196,0.8112,0,25882,0.0864,0.2220,0,110886,0.3703,0.2616,0.4567,0.4836,4912,3657.7,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/10,日,日祝,,晴,23.0,13.0,計,361697,350000,1.0334,1.0698,427509,0.8461,207,91,1747.3,4.14,200,1.0350,228,0.9079,0,15034,0.0416,0.2047,0,101998,0.2820,0.2636,0.3236,0.4683,4441,4886.7,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/11,月,平日,,晴,25.0,15.0,計,148232,200000,0.7412,1.0521,177491,0.8352,77,39,1925.1,1.54,110,0.7000,87,0.8851,0,14971,0.1010,0.2007,0,60120,0.4056,0.2690,0.5066,0.4697,2663,3339.8,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/05/12,火,平日,,曇,25.0,17.0,計,165595,200000,0.8280,1.0407,147537,1.1224,85,39,1948.2,1.70,110,0.7727,77,1.1039,0,,0.0000,0.1926,0,67099,0.4052,0.2745,0.4052,0.4671,3031,3278.0,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/01,金,平日,,晴,19.0,11.0,計,161402,140000,1.1529,1.1529,137783,1.1714,66,36,2445.5,1.89,84,0.7857,54,1.2222,39619,204449,1.2667,1.2667,0,70495,0.4368,0.4368,1.7035,1.7035,3083,3141.1,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/02,土,土曜,,晴,26.0,13.0,計,240119,320000,0.7504,0.8729,191033,1.2570,102,48,2354.1,2.91,214,0.4766,82,1.2439,89920,144563,0.6020,0.8692,0,70732,0.2946,0.3517,0.8966,1.2210,3076,4683.7,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/03,日,日祝,,曇,23.0,16.0,計,292908,320000,0.9153,0.8903,274385,1.0675,127,56,2306.4,3.63,218,0.5826,134,0.9478,84599,2866,0.0098,0.5067,0,78647,0.2685,0.3166,0.2783,0.8233,3445,5101.4,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/04,月,日祝,,晴,27.0,19.0,計,349531,320000,1.0923,0.9491,315253,1.1087,132,60,2648.0,3.77,218,0.6055,146,0.9041,84599,39313,0.1125,0.3747,0,73013,0.2089,0.2806,0.3214,0.6553,3226,6500.9,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/05,火,日祝,,晴,22.0,13.0,計,348490,300000,1.1616,0.9946,288735,1.2070,160,66,2178.1,4.57,204,0.7843,134,1.1940,84599,22215,0.0637,0.2969,0,80808,0.2319,0.2684,0.2956,0.5653,3542,5903.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/06,水,日祝,,晴,21.0,15.0,計,233723,300000,0.7791,0.9566,241372,0.9683,96,42,2434.6,2.74,204,0.4706,120,0.8000,84599,44445,0.1902,0.2816,0,66418,0.2842,0.2706,0.4743,0.5522,2926,4792.7,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/07,木,平日,,曇,25.0,17.0,計,93718,120000,0.7810,0.9450,85837,1.0918,37,21,2532.9,1.06,72,0.5139,34,1.0882,39619,36595,0.3905,0.2875,0,53237,0.5681,0.2869,0.9585,0.5743,2388,2354.7,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/08,金,平日,,晴,25.0,18.0,計,126955,140000,0.9068,0.9423,58881,2.1561,61,35,2081.2,1.74,84,0.7262,32,1.9063,39619,170099,1.3398,0.3598,0,52142,0.4107,0.2954,1.7505,0.6552,2246,3391.5,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/09,土,土曜,,晴,22.0,16.0,計,230520,320000,0.7204,0.9111,197443,1.1675,104,51,2216.5,2.97,214,0.4860,91,1.1429,89920,13994,0.0607,0.3266,0,77412,0.3358,0.2999,0.3965,0.6265,3331,4152.3,,0.0000,
