業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/16,土,土曜,,晴,26.0,15.0,計,225409,320000,0.7044,0.7563,232793,0.9683,91,47,2477.0,2.60,214,0.4252,110,0.8273,89920,,0.0000,0.2256,0,69421,0.3080,0.4310,0.3080,0.6566,3012,4490.2,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/05/17,日,日祝,,晴,29.0,16.0,計,221186,300000,0.7373,0.7520,233762,0.9462,103,48,2147.4,2.94,204,0.5049,104,0.9904,84599,,0.0000,0.1753,0,73581,0.3327,0.4091,0.3327,0.5844,3208,4136.9,,0.0000,
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/05/11,月,平日,,晴,25.0,15.0,計,170272,180000,0.9460,0.9460,,,91,42,1871.1,1.57,91,1.0000,,,0,14025,0.0824,0.0824,0,50229,0.2950,0.2950,0.3774,0.3774,2183,4679.9,,0.0000,コブクロ
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/05/12,火,平日,,曇,26.0,18.0,計,,0,,0.9460,131261,0.0000,,,,0,0,,70,0.0000,0,,,0.0824,0,0,,0.2950,,0.3774,0,,,,店休日
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/05/13,水,平日,,雨,25.0,20.0,計,152298,150000,1.0153,0.9775,219114,0.6951,79,38,1927.8,1.36,76,1.0395,122,0.6475,0,,0.0000,0.0435,0,53982,0.3545,0.3231,0.3545,0.3665,2303,3967.8,,0.0000,THE RAMPAGE
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/05/14,木,平日,,晴,28.0,18.0,計,127392,150000,0.8493,0.9374,85883,1.4833,74,39,1721.5,1.28,76,0.9737,46,1.6087,0,20747,0.1629,0.0773,0,57867,0.4542,0.3602,0.6171,0.4375,2482,3079.6,,0.0000,THE RAMPAGE
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/05/15,金,平日,,晴,28.0,17.0,計,130750,90000,1.4528,1.0188,182188,0.7177,72,27,1816.0,1.24,45,1.6000,92,0.7826,0,174944,1.3380,0.3611,0,33533,0.2565,0.3368,1.5945,0.6980,1419,5528.5,,0.0000,イベントなし
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/05/16,土,土曜,,晴,27.0,19.0,計,393398,350000,1.1240,1.0588,286994,1.3708,187,87,2103.7,3.22,178,1.0506,142,1.3169,0,19666,0.0500,0.2355,0,91252,0.2320,0.2945,0.2819,0.5300,3951,5974.2,,0.0000,Hump Back
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/05/17,日,日祝,,晴,29.0,18.0,計,183115,350000,0.5232,0.9112,361196,0.5070,105,48,1744.0,1.81,178,0.5899,184,0.5707,0,,0.0000,0.1982,0,64572,0.3526,0.3037,0.3526,0.5019,2786,3943.6,,0.0000,イベントなし
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/05/11,月,平日,,晴,24.0,12.0,計,117253,110000,1.0659,1.0659,84966,1.3800,66,43,1776.6,1.74,57,1.1579,48,1.3750,0,61898,0.5279,0.5279,0,50332,0.4293,0.4293,0.9572,0.9572,2305,3052.1,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/05/12,火,平日,,晴,24.0,16.0,計,81784,120000,0.6815,0.8654,83907,0.9747,48,28,1703.8,1.26,62,0.7742,39,1.2308,0,49305,0.6029,0.5587,0,52665,0.6440,0.5175,1.2468,1.0762,2308,2126.1,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/05/13,水,平日,,曇,27.0,12.0,計,171011,120000,1.4251,1.0573,70806,2.4152,84,46,2035.8,2.21,62,1.3548,38,2.2105,0,12337,0.0721,0.3338,0,52182,0.3051,0.4193,0.3773,0.7532,2418,4243.4,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/05/14,木,平日,,晴,25.0,15.0,計,112119,120000,0.9343,1.0259,79041,1.4185,67,39,1673.4,1.76,62,1.0806,49,1.3673,0,57313,0.5112,0.3751,0,54089,0.4824,0.4340,0.9936,0.8091,2437,2760.4,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/05/15,金,平日,,晴,23.0,13.0,計,160299,120000,1.3358,1.0889,111041,1.4436,76,53,2109.2,2.00,62,1.2258,57,1.3333,0,,0.0000,0.2815,0,53584,0.3343,0.4091,0.3343,0.6906,2466,3900.2,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/05/16,土,土曜,,晴,27.0,13.0,計,201445,200000,1.0072,1.0682,189637,1.0623,113,57,1782.7,2.97,110,1.0273,108,1.0463,0,,0.0000,0.2143,0,77840,0.3864,0.4037,0.3864,0.6180,3657,3305.1,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/05/17,日,日祝,,晴,30.0,14.0,計,174814,190000,0.9201,1.0395,189920,0.9205,100,52,1748.1,2.63,100,1.0000,101,0.9901,0,,0.0000,0.1775,0,75132,0.4298,0.4082,0.4298,0.5857,3491,3004.5,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/05/11,月,平日,,晴,27.0,13.0,計,124609,110000,1.1328,1.1328,111615,1.1164,81,41,1538.4,1.45,65,1.2462,58,1.3966,0,48385,0.3883,0.3883,0,56099,0.4502,0.4502,0.8385,0.8385,2593,2883.4,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/05/12,火,平日,,晴,27.0,18.0,計,114011,110000,1.0365,1.0846,101104,1.1277,72,38,1583.5,1.29,65,1.1077,55,1.3091,0,83358,0.7311,0.5521,0,52957,0.4645,0.4570,1.1956,1.0091,2209,3096.7,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/05/13,水,平日,,雨,26.0,18.0,計,114922,110000,1.0447,1.0713,110477,1.0402,69,35,1665.5,1.23,65,1.0615,74,0.9324,0,8480,0.0738,0.3966,0,52287,0.4550,0.4564,0.5288,0.8530,2526,2729.7,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/05/14,木,平日,,晴,26.0,15.0,計,102597,110000,0.9327,1.0367,118604,0.8650,70,39,1465.7,1.25,65,1.0769,73,0.9589,0,,0.0000,0.3074,0,53636,0.5228,0.4713,0.5228,0.7787,2332,2639.7,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/05/15,金,平日,,晴,28.0,15.0,計,161596,110000,1.4691,1.1232,136683,1.1823,97,53,1665.9,1.73,65,1.4923,79,1.2278,0,,0.0000,0.2270,0,63050,0.3902,0.4501,0.3902,0.6771,2791,3473.9,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/05/16,土,土曜,,晴,29.0,18.0,計,349156,360000,0.9699,1.0625,381741,0.9146,213,91,1639.2,3.80,214,0.9953,245,0.8694,0,,0.0000,0.1450,0,104970,0.3006,0.3961,0.3006,0.5411,4439,4719.4,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/05/17,日,日祝,,晴,31.0,15.0,計,438069,380000,1.1528,1.0891,387830,1.1295,240,104,1825.3,4.29,226,1.0619,230,1.0435,0,,0.0000,0.0998,0,105781,0.2415,0.3479,0.2415,0.4477,4467,5884.1,,0.0000,
0001,千房直営,000003,第3エリア,068   ,舞 イクスピアリ店,2026/05/11,月,平日,,晴,23.0,18.0,計,278590,260000,1.0715,1.0715,316981,0.8789,134,51,2079.0,2.58,130,1.0308,144,0.9306,0,26635,0.0956,0.0956,0,74413,0.2671,0.2671,0.3627,0.3627,2959,5649.0,,0.0000,
0001,千房直営,000003,第3エリア,068   ,舞 イクスピアリ店,2026/05/12,火,平日,,晴,25.0,17.0,計,290865,260000,1.1187,1.0951,243313,1.1954,124,53,2345.7,2.38,130,0.9538,121,1.0248,0,41844,0.1439,0.1203,0,92888,0.3194,0.2938,0.4632,0.4140,3720,4691.4,,0.0000,
0001,千房直営,000003,第3エリア,068   ,舞 イクスピアリ店,2026/05/13,水,平日,,晴,26.0,16.0,計,315393,260000,1.2131,1.1344,319699,0.9865,153,61,2061.4,2.94,130,1.1769,147,1.0408,0,18200,0.0577,0.0980,0,99521,0.3155,0.3015,0.3733,0.3995,4067,4653.0,,0.0000,
0001,千房直営,000003,第3エリア,068   ,舞 イクスピアリ店,2026/05/14,木,平日,,晴,24.0,15.0,計,208378,260000,0.8015,1.0512,295142,0.7060,104,41,2003.6,2.00,130,0.8000,154,0.6753,0,35250,0.1692,0.1115,0,98857,0.4744,0.3345,0.6436,0.4460,3939,3174.1,,0.0000,
0001,千房直営,000003,第3エリア,068   ,舞 イクスピアリ店,2026/05/15,金,平日,,晴,23.0,14.0,計,305088,260000,1.1734,1.0756,263496,1.1578,147,58,2075.4,2.83,130,1.1308,128,1.1484,0,97366,0.3191,0.1568,0,82938,0.2718,0.3208,0.5910,0.4777,3323,5508.7,,0.0000,
0001,千房直営,000003,第3エリア,068   ,舞 イクスピアリ店,2026/05/16,土,土曜,,晴,26.0,15.0,計,474591,480000,0.9887,1.0522,392006,1.2107,206,90,2303.8,3.96,240,0.8583,181,1.1381,0,64256,0.1354,0.1514,0,123827,0.2609,0.3056,0.3963,0.4570,4994,5701.9,,0.0000,
0001,千房直営,000003,第3エリア,068   ,舞 イクスピアリ店,2026/05/17,日,日祝,,晴,28.0,16.0,計,423345,460000,0.9203,1.0251,360598,1.1740,181,72,2338.9,3.48,230,0.7870,185,0.9784,0,,0.0000,0.1235,0,120501,0.2846,0.3018,0.2846,0.4253,4930,5152.3,,0.0000,
0001,千房直営,000003,第3エリア,069   ,有明ガーデン支店,2026/05/11,月,平日,,晴,24.0,18.0,計,177723,180000,0.9874,0.9874,246140,0.7220,69,35,2575.7,1.41,84,0.8214,122,0.5656,38800,120400,0.6775,0.6775,0,63116,0.3551,0.3551,1.0326,1.0326,2654,4017.9,,0.0000,
0001,千房直営,000003,第3エリア,069   ,有明ガーデン支店,2026/05/12,火,平日,,晴,25.0,17.0,計,140698,200000,0.7035,0.8380,218456,0.6441,73,33,1927.4,1.49,93,0.7849,106,0.6887,38800,80688,0.5735,0.6315,0,73152,0.5199,0.4279,1.0934,1.0595,2805,3009.6,,0.0000,
0001,千房直営,000003,第3エリア,069   ,有明ガーデン支店,2026/05/13,水,平日,,曇,26.0,16.0,計,207103,200000,1.0355,0.9061,121787,1.7005,100,56,2071.0,2.04,93,1.0753,61,1.6393,38800,96109,0.4641,0.5655,0,70583,0.3408,0.3936,0.8049,0.9591,2706,4592.1,,0.0000,
0001,千房直営,000003,第3エリア,069   ,有明ガーデン支店,2026/05/14,木,平日,,晴,24.0,15.0,計,179014,200000,0.8951,0.9033,172064,1.0404,61,35,2934.7,1.24,93,0.6559,80,0.7625,38800,38700,0.2162,0.4768,0,71013,0.3967,0.3944,0.6129,0.8712,2713,3959.0,,0.0000,
0001,千房直営,000003,第3エリア,069   ,有明ガーデン支店,2026/05/15,金,平日,,晴,23.0,14.0,計,267811,200000,1.3391,0.9922,240782,1.1123,115,56,2328.8,2.35,93,1.2366,112,1.0268,38800,185131,0.6913,0.5358,0,69766,0.2605,0.3575,0.9518,0.8934,2741,5862.3,,0.0000,
0001,千房直営,000003,第3エリア,069   ,有明ガーデン支店,2026/05/16,土,土曜,,晴,26.0,15.0,計,351652,450000,0.7814,0.9259,656582,0.5356,157,75,2239.8,3.20,205,0.7659,309,0.5081,103400,37948,0.1079,0.4222,0,85802,0.2440,0.3274,0.3519,0.7496,3668,5752.2,,0.0000,
0001,千房直営,000003,第3エリア,069   ,有明ガーデン支店,2026/05/17,日,日祝,,晴,28.0,16.0,計,349280,450000,0.7762,0.8900,528046,0.6615,145,59,2408.8,2.96,208,0.6971,273,0.5311,89000,,0.0000,0.3341,0,108054,0.3094,0.3236,0.3094,0.6577,4386,4778.1,,0.0000,
0001,千房直営,000002,第2エリア,071   ,イオンモール各務原インター支店,2026/05/11,月,平日,,晴,25.0,14.0,計,75230,60000,1.2538,1.2538,59697,1.2602,53,27,1419.4,1.13,44,1.2045,44,1.2045,0,9380,0.1247,0.1247,0,30384,0.4039,0.4039,0.5286,0.5286,1411,3199.0,,0.0000,
0001,千房直営,000002,第2エリア,071   ,イオンモール各務原インター支店,2026/05/12,火,平日,,晴,25.0,17.0,計,52562,60000,0.8760,1.0649,64097,0.8200,36,21,1460.1,0.77,44,0.8182,43,0.8372,0,23575,0.4485,0.2579,0,26869,0.5112,0.4480,0.9597,0.7059,1305,2416.6,,0.0000,
0001,千房直営,000002,第2エリア,071   ,イオンモール各務原インター支店,2026/05/13,水,平日,,晴,26.0,16.0,計,56223,60000,0.9371,1.0223,76132,0.7385,40,21,1405.6,0.85,44,0.9091,55,0.7273,0,13477,0.2397,0.2523,0,31370,0.5580,0.4816,0.7977,0.7339,1446,2332.9,,0.0000,
0001,千房直営,000002,第2エリア,071   ,イオンモール各務原インター支店,2026/05/14,木,平日,,雨,27.0,15.0,計,52279,60000,0.8713,0.9846,61876,0.8449,37,21,1412.9,0.79,44,0.8409,47,0.7872,0,21528,0.4118,0.2876,0,29805,0.5701,0.5012,0.9819,0.7888,1322,2372.7,,0.0000,
0001,千房直営,000002,第2エリア,071   ,イオンモール各務原インター支店,2026/05/15,金,平日,,晴,28.0,16.0,計,65416,60000,1.0903,1.0057,63780,1.0257,44,25,1486.7,0.94,44,1.0000,44,1.0000,0,45512,0.6957,0.3761,0,32135,0.4912,0.4990,1.1870,0.8751,1586,2474.8,,0.0000,
0001,千房直営,000002,第2エリア,071   ,イオンモール各務原インター支店,2026/05/16,土,土曜,,晴,28.0,17.0,計,124948,180000,0.6942,0.8889,196800,0.6349,82,40,1523.8,1.74,120,0.6833,130,0.6308,0,14866,0.1190,0.3008,0,48547,0.3885,0.4667,0.5075,0.7675,2256,3323.1,,0.0000,
0001,千房直営,000002,第2エリア,071   ,イオンモール各務原インター支店,2026/05/17,日,日祝,,晴,31.0,16.0,計,219154,180000,1.2175,0.9785,162301,1.3503,133,57,1647.8,2.83,120,1.1083,106,1.2547,0,,0.0000,0.1987,0,44496,0.2030,0.3772,0.2030,0.5759,2100,6261.5,,0.0000,
0001,千房直営,600000,本社,1000  ,本社,2026/05/11,月,平日,,晴,25.0,15.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,1000  ,本社,2026/05/12,火,平日,,曇,26.0,18.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,1000  ,本社,2026/05/13,水,平日,,雨,25.0,20.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,1000  ,本社,2026/05/14,木,平日,,晴,28.0,17.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,1000  ,本社,2026/05/15,金,平日,,晴,28.0,17.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,1000  ,本社,2026/05/16,土,土曜,,晴,27.0,19.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,1000  ,本社,2026/05/17,日,日祝,,晴,29.0,18.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
