業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/09,月,平日,,晴,12.0,1.0,計,166614,150000,1.1108,1.0309,132400,1.2584,77,47,2163.8,1.75,75,1.0267,68,1.1324,0,83710,0.5024,0.2388,0,77798,0.4669,0.3667,0.9694,0.6055,3400,2940.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/10,火,平日,,晴,7.0,2.0,計,170802,150000,1.1387,1.0387,140308,1.2173,78,46,2189.8,1.77,75,1.0400,80,0.9750,0,28602,0.1675,0.2332,0,69884,0.4092,0.3700,0.5766,0.6032,3042,3368.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/11,水,平日,,晴,11.0,-2.0,計,159130,150000,1.0609,1.0402,148835,1.0692,83,43,1917.2,1.89,75,1.1067,83,1.0000,0,69380,0.4360,0.2471,0,82567,0.5189,0.3802,0.9549,0.6274,3616,2640.4,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/12,木,平日,,晴,12.0,3.0,計,196461,150000,1.3097,1.0572,208781,0.9410,106,64,1853.4,2.41,75,1.4133,116,0.9138,0,14451,0.0736,0.2336,0,67643,0.3443,0.3774,0.4179,0.6110,2976,3960.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/13,金,平日,,曇,10.0,2.0,計,281285,200000,1.4064,1.0842,215052,1.3080,123,71,2286.9,2.80,100,1.2300,114,1.0789,0,173566,0.6170,0.2721,0,88944,0.3162,0.3713,0.9333,0.6434,3857,4375.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/14,土,土曜,,晴,15.0,5.0,計,452117,400000,1.1303,1.0904,374323,1.2078,220,103,2055.1,5.00,200,1.1000,188,1.1702,0,79142,0.1750,0.2586,0,115839,0.2562,0.3553,0.4313,0.6139,5031,5392.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/15,日,日祝,,晴,15.0,3.0,計,371388,400000,0.9285,1.0713,382783,0.9702,185,87,2007.5,4.20,200,0.9250,196,0.9439,0,,0.0000,0.2321,0,109676,0.2953,0.3491,0.2953,0.5812,4778,4663.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/16,月,平日,,曇,13.0,6.0,計,159871,160000,0.9992,1.0680,175426,0.9113,85,50,1880.8,1.93,80,1.0625,100,0.8500,0,103262,0.6459,0.2496,0,87284,0.5460,0.3574,1.1919,0.6070,3806,2520.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/17,火,平日,,晴,15.0,7.0,計,234895,160000,1.4681,1.0853,193851,1.2117,110,59,2135.4,2.50,80,1.3750,112,0.9821,0,46216,0.1968,0.2465,0,88904,0.3785,0.3587,0.5752,0.6052,3901,3612.8,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/18,水,平日,,曇,16.0,9.0,計,236006,160000,1.4750,1.1015,217805,1.0836,113,59,2088.5,2.57,80,1.4125,117,0.9658,0,104784,0.4440,0.2575,0,79882,0.3385,0.3576,0.7825,0.6150,3504,4041.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/19,木,平日,,晴,19.0,10.0,計,206991,170000,1.2176,1.1064,273573,0.7566,98,58,2112.2,2.23,85,1.1529,156,0.6282,0,41393,0.2000,0.2548,0,74935,0.3620,0.3578,0.5620,0.6126,3286,3779.5,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/20,金,日祝,,曇,11.0,7.0,計,338718,380000,0.8914,1.0878,215501,1.5718,191,93,1773.4,4.34,190,1.0053,111,1.7207,0,279497,0.8252,0.2951,0,100064,0.2954,0.3534,1.1206,0.6484,4380,4640.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/21,土,土曜,,晴,16.0,3.0,計,356002,380000,0.9368,1.0758,304278,1.1700,166,78,2144.6,3.77,190,0.8737,153,1.0850,0,43102,0.1211,0.2830,0,105290,0.2958,0.3494,0.4168,0.6324,4558,4686.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/22,日,日祝,,晴,16.0,2.0,計,330143,360000,0.9171,1.0647,281694,1.1720,153,70,2157.8,3.48,180,0.8500,141,1.0851,0,12180,0.0369,0.2682,0,100015,0.3029,0.3466,0.3398,0.6148,4382,4520.4,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/23,月,平日,,晴,17.0,9.0,計,162377,150000,1.0825,1.0653,132324,1.2271,73,41,2224.3,1.66,75,0.9733,71,1.0282,0,110679,0.6816,0.2801,0,70439,0.4338,0.3491,1.1154,0.6292,2934,3320.6,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/24,火,平日,,晴,18.0,7.0,計,201422,150000,1.3428,1.0729,154642,1.3025,104,56,1936.8,2.36,75,1.3867,87,1.1954,0,29135,0.1446,0.2754,0,66568,0.3305,0.3485,0.4751,0.6239,2722,4439.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/25,水,平日,,雨,12.0,9.0,計,256817,150000,1.7121,1.0900,183176,1.4020,115,54,2233.2,2.61,75,1.5333,94,1.2234,0,40101,0.1561,0.2704,0,80966,0.3153,0.3471,0.4714,0.6175,3192,4827.4,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/26,木,平日,,雨,12.0,9.0,計,188433,150000,1.2562,1.0943,122309,1.5406,99,54,1903.4,2.25,75,1.3200,70,1.4143,0,33511,0.1778,0.2677,0,85169,0.4520,0.3502,0.6298,0.6179,3448,3279.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/27,金,平日,,曇,17.0,8.0,計,243917,170000,1.4348,1.1041,118759,2.0539,113,58,2158.6,2.57,85,1.3294,69,1.6377,0,142672,0.5849,0.2795,0,82294,0.3374,0.3497,0.9223,0.6292,3424,4274.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/28,土,土曜,,雨,19.0,10.0,計,288337,340000,0.8481,1.0902,386475,0.7461,142,68,2030.5,3.23,170,0.8353,205,0.6927,0,27775,0.0963,0.2718,0,100234,0.3476,0.3496,0.4440,0.6214,4046,4275.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/29,日,日祝,,晴,21.0,8.0,計,337121,340000,0.9915,1.0851,330811,1.0191,160,70,2107.0,3.64,170,0.9412,162,0.9877,0,,0.0000,0.2590,0,105865,0.3140,0.3480,0.3140,0.6069,4235,4776.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/30,月,平日,,晴,20.0,12.0,計,182047,150000,1.2136,1.0880,166370,1.0942,92,49,1978.8,2.09,75,1.2267,105,0.8762,0,102936,0.5654,0.2666,0,83370,0.4580,0.3507,1.0234,0.6172,3339,3271.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/03/31,火,平日,,曇,17.0,15.0,計,173118,150000,1.1541,1.0894,309990,0.5585,90,46,1923.5,2.05,75,1.2000,154,0.5844,0,44292,0.2558,0.2663,0,81143,0.4687,0.3534,0.7246,0.6197,3254,3192.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/01,日,日祝,,晴,17.0,5.0,計,377803,430000,0.8786,0.8786,386520,0.9774,207,86,1825.1,4.14,251,0.8247,224,0.9241,0,,0.0000,0.0000,0,101708,0.2692,0.2692,0.2692,0.2692,4468,5073.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/02,月,平日,,曇,15.0,6.0,計,182043,200000,0.9102,0.8886,203438,0.8948,99,46,1838.8,1.98,116,0.8534,114,0.8684,0,91705,0.5038,0.1638,0,58148,0.3194,0.2855,0.8232,0.4493,2518,4337.8,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/03,火,平日,,雨,13.0,11.0,計,120081,200000,0.6004,0.8192,226231,0.5308,58,28,2070.4,1.16,116,0.5000,120,0.4833,0,15807,0.1316,0.1581,0,58339,0.4858,0.3209,0.6175,0.4790,2497,2885.4,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/04,水,平日,,曇,11.0,7.0,計,216794,200000,1.0840,0.8706,220733,0.9822,100,50,2167.9,2.00,116,0.8621,126,0.7937,0,10980,0.0506,0.1321,0,53275,0.2457,0.3027,0.2964,0.4349,2562,5077.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/05,木,平日,,晴,14.0,5.0,計,205699,200000,1.0285,0.8963,197979,1.0390,100,50,2057.0,2.00,116,0.8621,111,0.9009,0,24255,0.1179,0.1295,0,61642,0.2997,0.3022,0.4176,0.4316,2686,4594.9,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/06,金,平日,,曇,16.0,4.0,計,262704,200000,1.3135,0.9546,199456,1.3171,138,65,1903.7,2.76,116,1.1897,109,1.2661,0,170280,0.6482,0.2293,0,68968,0.2625,0.2945,0.9107,0.5238,2957,5330.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/07,土,土曜,,雨,11.0,6.0,計,374914,430000,0.8719,0.9355,460623,0.8139,202,84,1856.0,4.04,251,0.8048,261,0.7739,0,55781,0.1488,0.2120,0,108033,0.2882,0.2932,0.4369,0.5051,4653,4834.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/08,日,日祝,,晴,9.0,3.0,計,343610,430000,0.7991,0.9099,441980,0.7774,194,78,1771.2,3.88,251,0.7729,261,0.7433,0,,0.0000,0.1770,0,112196,0.3265,0.2987,0.3265,0.4757,4850,4250.8,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/09,月,平日,,晴,10.0,2.0,計,199851,200000,0.9993,0.9171,190011,1.0518,108,53,1850.5,2.16,116,0.9310,111,0.9730,0,121583,0.6084,0.2148,0,65690,0.3287,0.3013,0.9371,0.5160,2861,4191.2,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/10,火,平日,,晴,9.0,5.0,計,190864,200000,0.9543,0.9198,188354,1.0133,84,45,2272.2,1.68,116,0.7241,112,0.7500,0,35216,0.1845,0.2124,0,63326,0.3318,0.3036,0.5163,0.5161,2733,4190.2,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/11,水,平日,,晴,12.0,2.0,計,132973,200000,0.6649,0.9022,236357,0.5626,72,35,1846.8,1.44,116,0.6207,142,0.5070,0,12749,0.0959,0.2065,0,52795,0.3970,0.3084,0.4929,0.5149,2540,3141.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/12,木,平日,,晴,13.0,2.0,計,210919,200000,1.0546,0.9121,197778,1.0664,114,54,1850.2,2.28,116,0.9828,104,1.0962,0,41741,0.1979,0.2058,0,55285,0.2621,0.3049,0.4600,0.5108,2620,4830.2,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/13,金,平日,,曇,8.0,4.0,計,239286,200000,1.1964,0.9293,305985,0.7820,116,60,2062.8,2.32,116,1.0000,174,0.6667,0,155997,0.6519,0.2407,0,59730,0.2496,0.3006,0.9015,0.5414,2865,5011.2,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/14,土,土曜,,晴,13.0,5.0,計,406392,430000,0.9451,0.9312,444397,0.9145,230,92,1766.9,4.60,251,0.9163,274,0.8394,0,55985,0.1378,0.2287,0,111094,0.2734,0.2974,0.4111,0.5261,4790,5090.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/15,日,日祝,,曇,12.0,6.0,計,376258,430000,0.8750,0.9253,488751,0.7698,196,80,1919.7,3.92,251,0.7809,283,0.6926,0,,0.0000,0.2063,0,106606,0.2833,0.2960,0.2833,0.5023,4689,4814.6,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/16,月,平日,,晴,15.0,4.0,計,156727,200000,0.7836,0.9188,178455,0.8782,83,42,1888.3,1.66,116,0.7155,114,0.7281,0,96746,0.6173,0.2224,0,59957,0.3826,0.2994,0.9998,0.5218,2619,3590.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/17,火,平日,,晴,16.0,5.0,計,242494,200000,1.2125,0.9317,233095,1.0403,113,53,2146.0,2.26,116,0.9741,151,0.7483,0,41592,0.1715,0.2195,0,60645,0.2501,0.2966,0.4216,0.5161,2881,5050.2,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/18,水,平日,,雨,15.0,5.0,計,239194,200000,1.1960,0.9429,275594,0.8679,123,58,1944.7,2.46,116,1.0603,147,0.8367,0,108120,0.4520,0.2319,0,66641,0.2786,0.2956,0.7306,0.5275,2909,4933.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/19,木,平日,,曇,14.0,8.0,計,248442,200000,1.2422,0.9550,472893,0.5254,140,63,1774.6,2.80,116,1.2069,291,0.4811,0,204624,0.8236,0.2630,0,80300,0.3232,0.2971,1.1468,0.5601,3478,4285.9,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/20,金,日祝,,晴,14.0,4.0,計,533436,430000,1.2405,0.9778,242860,2.1965,303,123,1760.5,6.06,251,1.2072,132,2.2955,0,22932,0.0430,0.2407,0,118038,0.2213,0.2894,0.2643,0.5301,5134,6234.2,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/21,土,土曜,,晴,15.0,4.0,計,470680,430000,1.0946,0.9864,472225,0.9967,244,92,1929.0,4.88,251,0.9721,278,0.8777,0,65401,0.1390,0.2323,0,129546,0.2752,0.2882,0.4142,0.5206,5585,5056.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/22,日,日祝,,曇,15.0,5.0,計,480846,430000,1.1182,0.9955,438577,1.0964,280,102,1717.3,5.60,251,1.1155,249,1.1245,0,,0.0000,0.2143,0,115124,0.2394,0.2845,0.2394,0.4988,5013,5755.2,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/23,月,平日,,曇,17.0,9.0,計,181674,200000,0.9084,0.9928,225317,0.8063,109,50,1666.7,2.18,116,0.9397,156,0.6987,0,172366,0.9488,0.2352,0,61568,0.3389,0.2860,1.2877,0.5212,2633,4139.9,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/24,火,平日,,晴,18.0,7.0,計,224369,200000,1.1218,0.9967,210497,1.0659,111,57,2021.3,2.22,116,0.9569,125,0.8880,0,61956,0.2761,0.2366,0,57835,0.2578,0.2851,0.5339,0.5217,2755,4886.4,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/25,水,平日,,雨,14.0,10.0,計,235637,200000,1.1782,1.0020,255547,0.9221,125,57,1885.1,2.50,116,1.0776,150,0.8333,0,41150,0.1746,0.2345,0,78725,0.3341,0.2867,0.5087,0.5212,3173,4455.8,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/26,木,平日,,曇,17.0,11.0,計,233804,200000,1.1690,1.0067,183344,1.2752,132,58,1771.2,2.64,116,1.1379,107,1.2336,0,23182,0.0992,0.2300,0,63091,0.2698,0.2862,0.3690,0.5162,2951,4753.7,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/27,金,平日,,晴,19.0,7.0,計,310491,200000,1.5525,1.0218,310453,1.0001,171,80,1815.7,3.42,116,1.4741,193,0.8860,0,241205,0.7769,0.2530,0,71521,0.2303,0.2838,1.0072,0.5368,3404,5472.8,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/28,土,土曜,,晴,21.0,9.0,計,347642,430000,0.8085,1.0099,412460,0.8429,202,87,1721.0,4.04,251,0.8048,242,0.8347,0,84634,0.2435,0.2525,0,119918,0.3449,0.2866,0.5884,0.5391,5026,4150.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/29,日,日祝,,晴,21.0,12.0,計,427046,430000,0.9931,1.0090,494521,0.8636,224,92,1906.5,4.48,251,0.8924,305,0.7344,0,,0.0000,0.2393,0,116078,0.2718,0.2858,0.2718,0.5251,4772,5369.4,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/30,月,平日,,晴,23.0,15.0,計,251568,200000,1.2578,1.0150,297636,0.8452,146,63,1723.1,2.92,116,1.2586,162,0.9012,0,83642,0.3325,0.2421,0,114979,0.4570,0.2909,0.7895,0.5330,4296,3513.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/03/31,火,平日,,曇,24.0,15.0,計,189305,200000,0.9465,1.0134,445033,0.4254,114,50,1660.6,2.28,116,0.9828,248,0.4597,0,33302,0.1759,0.2407,0,108754,0.5745,0.2972,0.7504,0.5378,4157,2732.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/01,日,日祝,,晴,18.0,8.0,計,198428,350000,0.5669,0.5669,232587,0.8531,94,44,2110.9,2.69,239,0.3933,105,0.8952,70000,36570,0.1843,0.1843,0,72880,0.3673,0.3673,0.5516,0.5516,3258,3654.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/02,月,平日,,曇,13.0,9.0,計,72685,280000,0.2596,0.4303,92922,0.7822,37,24,1964.5,1.06,168,0.2202,51,0.7255,51986,73619,1.0129,0.4064,0,43851,0.6033,0.4306,1.6162,0.8370,1915,2277.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/03,火,平日,,雨,11.0,5.0,計,109976,280000,0.3928,0.4188,86888,1.2657,58,30,1896.1,1.66,168,0.3452,48,1.2083,51986,29391,0.2672,0.3663,0,56101,0.5101,0.4535,0.7774,0.8198,2472,2669.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/04,水,平日,,晴,14.0,5.0,計,103139,280000,0.3684,0.4069,86508,1.1922,55,26,1875.3,1.57,168,0.3274,50,1.1000,51986,10877,0.1055,0.3107,0,45249,0.4387,0.4504,0.5442,0.7611,2076,2980.9,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/05,木,平日,,晴,16.0,7.0,計,118620,280000,0.4236,0.4101,119292,0.9944,57,32,2081.1,1.63,168,0.3393,55,1.0364,51986,25031,0.2110,0.2911,0,42731,0.3602,0.4326,0.5713,0.7237,1834,3880.7,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/06,金,平日,,曇,13.0,5.0,計,146351,280000,0.5227,0.4281,158372,0.9241,64,33,2286.7,1.83,168,0.3810,74,0.8649,51986,89839,0.6139,0.3541,0,47687,0.3258,0.4118,0.9397,0.7659,2108,4165.6,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/07,土,土曜,,晴,16.0,8.0,計,335889,380000,0.8839,0.5094,257811,1.3029,145,64,2316.5,4.14,255,0.5686,127,1.1417,76000,47410,0.1411,0.2882,0,69956,0.2083,0.3488,0.3494,0.6370,3102,6496.9,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/08,日,日祝,,晴,11.0,4.0,計,255188,350000,0.7291,0.5404,230290,1.1081,123,51,2074.7,3.51,239,0.5146,122,1.0082,70000,43254,0.1695,0.2656,0,65259,0.2557,0.3311,0.4252,0.5967,2879,5318.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/09,月,平日,,晴,12.0,4.0,計,131981,280000,0.4714,0.5334,70502,1.8720,158,37,835.3,4.51,168,0.9405,39,4.0513,51986,37804,0.2864,0.2675,0,46852,0.3550,0.3332,0.6414,0.6007,2142,3696.9,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/10,火,平日,,晴,7.0,2.0,計,124740,280000,0.4455,0.5253,57104,2.1844,55,34,2268.0,1.57,168,0.3274,34,1.6176,51986,71423,0.5726,0.2913,0,41182,0.3301,0.3330,0.9027,0.6243,1832,4085.4,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/11,水,平日,,晴,11.0,1.0,計,184414,280000,0.6586,0.5366,169333,1.0891,79,43,2334.4,2.26,168,0.4702,79,1.0000,51986,25468,0.1381,0.2754,0,49924,0.2707,0.3265,0.4088,0.6020,2212,5002.2,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/12,木,平日,,晴,12.0,5.0,計,107666,280000,0.3845,0.5247,184932,0.5822,52,28,2070.5,1.49,168,0.3095,87,0.5977,51986,17389,0.1615,0.2690,0,43389,0.4030,0.3309,0.5645,0.5998,1977,3267.6,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/13,金,平日,,曇,10.0,4.0,計,177627,280000,0.6344,0.5327,181098,0.9808,76,47,2337.2,2.17,168,0.4524,86,0.8837,51986,132605,0.7465,0.3100,0,54827,0.3087,0.3290,1.0552,0.6390,2436,4375.0,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/14,土,土曜,,晴,14.0,6.0,計,266636,380000,0.7017,0.5477,328238,0.8123,118,60,2259.6,3.37,255,0.4627,145,0.8138,76000,31997,0.1200,0.2883,0,66493,0.2494,0.3199,0.3694,0.6082,2934,5452.7,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/15,日,日祝,,晴,15.0,5.0,計,235211,350000,0.6720,0.5572,254763,0.9233,120,56,1960.1,3.43,239,0.5021,136,0.8824,70000,1696,0.0072,0.2626,0,70074,0.2979,0.3179,0.3051,0.5804,3114,4532.0,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/16,月,平日,,晴,13.0,7.0,計,79402,280000,0.2836,0.5415,110578,0.7181,41,24,1936.6,1.17,168,0.2440,56,0.7321,51986,40991,0.5162,0.2702,0,42204,0.5315,0.3243,1.0478,0.5944,1938,2458.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/17,火,平日,,晴,15.0,8.0,計,73168,280000,0.2613,0.5263,84961,0.8612,38,23,1925.5,1.09,168,0.2262,42,0.9048,51986,33611,0.4594,0.2752,0,36014,0.4922,0.3288,0.9516,0.6040,1588,2764.5,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/18,水,平日,,雨,16.0,9.0,計,154736,280000,0.5526,0.5277,156793,0.9869,64,36,2417.8,1.83,168,0.3810,62,1.0323,51986,84028,0.5430,0.2897,0,44133,0.2852,0.3264,0.8283,0.6161,1954,4751.4,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/19,木,平日,,雨,18.0,12.0,計,164698,280000,0.5882,0.5306,276567,0.5955,76,45,2167.1,2.17,168,0.4524,164,0.4634,51986,142355,0.8643,0.3208,0,45809,0.2781,0.3238,1.1425,0.6446,2046,4829.9,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/20,金,日祝,,曇,11.0,8.0,計,366814,350000,1.0480,0.5604,119732,3.0636,190,89,1930.6,5.43,239,0.7950,60,3.1667,70000,53126,0.1448,0.3018,0,76294,0.2080,0.3114,0.3528,0.6132,3347,6575.7,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/21,土,土曜,,晴,16.0,4.0,計,226306,380000,0.5955,0.5625,307990,0.7348,105,50,2155.3,3.00,255,0.4118,123,0.8537,76000,28293,0.1250,0.2908,0,67795,0.2996,0.3106,0.4246,0.6015,3010,4511.1,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/22,日,日祝,,晴,15.0,5.0,計,226811,350000,0.6480,0.5669,262896,0.8627,114,49,1989.6,3.26,239,0.4770,137,0.8321,70000,7198,0.0317,0.2756,0,62416,0.2752,0.3085,0.3069,0.5841,2765,4921.8,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/23,月,平日,,晴,17.0,10.0,計,143832,280000,0.5137,0.5648,128306,1.1210,68,36,2115.2,1.94,168,0.4048,66,1.0303,51986,37090,0.2579,0.2750,0,50569,0.3516,0.3101,0.6095,0.5851,2320,3719.8,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/24,火,平日,,晴,17.0,9.0,計,127478,280000,0.4553,0.5606,103098,1.2365,61,32,2089.8,1.74,168,0.3631,54,1.1296,51986,55296,0.4338,0.2799,0,43104,0.3381,0.3110,0.7719,0.5908,1846,4143.4,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/25,水,平日,,雨,13.0,11.0,計,150381,280000,0.5371,0.5598,134444,1.1185,82,44,1833.9,2.34,168,0.4881,70,1.1714,51986,25103,0.1669,0.2759,0,48719,0.3240,0.3114,0.4909,0.5873,2172,4154.2,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/26,木,平日,,雨,13.0,11.0,計,146581,280000,0.5235,0.5585,147505,0.9937,77,44,1903.6,2.20,168,0.4583,73,1.0548,51986,26434,0.1803,0.2727,0,45924,0.3133,0.3115,0.4936,0.5842,2112,4164.2,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/27,金,平日,,晴,17.0,10.0,計,213023,280000,0.7608,0.5654,107768,1.9767,96,51,2219.0,2.74,168,0.5714,55,1.7455,51986,111616,0.5240,0.2843,0,53526,0.2513,0.3087,0.7752,0.5930,2390,5347.9,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/03/28,土,土曜,,晴,19.0,10.0,計,254956,380000,0.6709,0.5701,305445,0.8347,118,53,2160.6,3.37,255,0.4627,154,0.7662,76000,39264,0.1540,0.2775,0,66326,0.2601,0.3062,0.4142,0.5837,2968,5154.1,,0.0000,
